title,price,published,acreage,address
"Phòng trọ trong nhà nguyên căn, kiên cố, giờ giấc tự do, ngay bờ hồ Hàm Nghi",3.2,18/02/2020,25.0,"38 Đường Văn Cao, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"
Cho thuê phòng trọ đường Phan Thanh,1.9,12/02/2020,14.0,"K152/40c Đường Phan Thanh, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"
Cho thuê nhà trọ giá siêu rẻ chỉ từ 2-3tr/1tháng ngay trung tâm thành phố,2.0,06/05/2020,40.0,"45 Đường Điện Biên Phủ, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"
"Phòng trọ mới xây Phan Thanh, Đà Nẵng",2.5,08/05/2020,15.0,"122/32 Đường Phan Thanh, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"
"Cho thuê phòng trọ dành cho nữ phòng trọ rộng (vệ sinh ngoài, sạch sẽ) 105/20 Nguyễn Tri Phương (0905876593)",1.5,08/05/2020,12.0,"K105/20 Nguyễn Tri Phương Đường Nguyễn Tri Phương, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"
Cho thuê phòng trọ dành cho nữ phòng trọ thoáng mát có phòng vệ sinh sạch sẽ,1.5,26/06/2020,15.0,"K105/20 Đường Nguyễn Tri Phương, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"
122/32/1 PHAN THANH PHÒNG TRỌ MỚI XÂY 2.5TR/TH ĐẦY ĐỦ TIỆN NGHI,2.5,10/05/2020,10.0,"122/32/1 Đường Phan Thanh, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"
"Tìm nữ ở ghép tại địa chỉ 63/9/2 Đường Phạm Văn Nghị, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng",0.75,14/07/2020,75.0,"63/9/2 Đường Phạm Văn Nghị, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"
Cho thuê phòng trọ giá sinh viên 2020 xin liên hệ tại đây,1.7000000000000002,26/09/2020,20.0,"K131 H30/25 Đường Lý Thái Tổ, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"
"CHO THUÊ PHÒNG TRỌ CAO CẤP, MỚI XÂY XONG",2.8,24/10/2020,14.0,"Đường Nguyễn Văn Linh, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"
"Cho thuê phòng trọ gần đại học duy tân, trung tâm thành phố Đà Nẵng",2.4,24/07/2020,20.0,"K36 H09/07 Phạm Văn Nghị Đường Phạm Văn Nghị, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"
Cho thuê phòng trọ giành cho nữ,1.5,28/02/2021,15.0,"Nguyễn Tri Phương, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"
Cho thuê nhà trọ gần Đại học Duy Tân - Bệnh viện Hoàn Mỹ,3.0,11/01/2021,28.0,"138/9 Phan Thanh, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"
Cho thuê phòng trọ giá 2tr Đường Phạm Văn Nghị,2.0,27/05/2016,30.0,"Phạm Văn Nghị, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"
"Cho thuê phòng trọ giá rẻ Thanh Khê, Đà Nẵng",-1.0,11/12/2016,16.0,"K131 Lý Thái Tổ, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"
Cho thuê phòng trọ(nữ) gần trường đại học Duy Tân,1.2,05/12/2021,12.0,"K138/22 Đường Phan Thanh, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"
"Cho thuê phòng trọ gần Đại Học Duy Tân, gần bệnh viện Hoàn Mỹ, gần chợ Tân Lập, khg chung chủ, giờ giấc tự do",1.4,27/03/2021,16.0,"K10H11/5 Đường Phạm Văn Nghị, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"
Cho thuê phòng trọ cho sinh viên ở Đà Nẵng,1.8,14/05/2019,15.0,"K131 h37/50 Đường Lý Thái Tổ, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"
"Nhà cho thuê ở trung tâm Đà Nẵng, an ninh, thoáng mát, sạch sẽ",3.0,16/02/2016,50.0,"K74 H39/02 Trần Cao Vân, P. Tam Thuận, Q. Thanh Khê, Đà Nẵng"
Cho thuê phòng trọ tháng mát độc lập trung tâm thành phố,2.5,29/05/2018,30.0,"Đường Lê Độ, K45/H10, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng"
"Cho thuê phòng trọ rộng, thóang mát, có vệ sinh riêng, gần Trường Cao Đẳng Công Nghệ",1.1,08/05/2016,25.0,"136/15 Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng"
Phòng trọ mới xây Đẹp như KS 5 sao,4.2,05/01/2019,37.0,"172/19 Đường Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng"
Phòng trọ VIP trung tâm thành phố,3.0,31/12/2019,25.0,"K 196/50A Đường Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng"
"Phòng trọ 30m2, K158 Trần Cao Vân, rộng rãi, sạch sẽ",3.0,04/03/2020,300.0,"K158 Đường Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng"
Phòng trọ chung cư mini trung tâm TP. Đà Nẵng,2.5,11/03/2020,20.0,"65/5 Đường Đinh Tiên Hoàng, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng"
"Cho thuê phòng trọ 35m2, Tam Thuận",2.5,11/05/2020,35.0,"K64/37 Đường Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng"
"Phòng trọ sinh viên, giá rẻ tại 485 Nguyễn Tất Thành, Phường Tam Thuận, Quận Thanh Khê",2.0,22/05/2021,25.0,"485 Nguyễn Tất Thành, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng"
Phòng Đẹp có gác lửng diện tích từ 20-25 m2.,2.0,06/11/2021,25.0,"196/50 A Đường Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng"
"Cho Thuê phòng trọ 15m2 có wc riêng, tại k158/69a Đường Trần Cao Vân ngay trung tâm Tp giá chỉ 1.5tr/tháng",1.5,24/05/2021,15.0,"k158/69a Đường Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng"
"Cho thuê phòng trọ tại K45 Lê Độ, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng",2.0,02/06/2022,12.0,"K45 Lê Độ, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng"
Mình còn 1 phòng trọ cho thuê dt: 20m2 có cả gác lửng,2.3,07/06/2020,20.0,"28 Bàu Trảng 4 Đường Bàu Trảng 5, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng"
"Cho thuê phòng 15m2 sạc sẽ có wc riêng, tại k158/69a Đường Trần Cao Vân giá chỉ 1.5tr/tháng",1.5,06/12/2021,15.0,"Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng"
"Cho thuê tầng 2 trong nhà 3 tầng (ở cùng chủ nhà) Đường Dũng Sĩ Thanh Khê, Quận Thanh Khê, Đà Nẵng",3.0,09/07/2020,35.0,"Đường Dũng Sĩ Thanh Khê, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng"
[SÁT BÊN CTY DỆT 29/3] GẠCH MEN TƯỜNG SẠCH SẼ - WC TRONG - WIFI FREE - GIỜ GIẤC TỰ DO,1.0,10/11/2020,16.0,"K21/H09/12 Đường Dũng Sĩ Thanh Khê, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng"
Cho Thuê Phòng Trọ Quận Thanh Khê Đà Nẵng,3.0,26/06/2020,28.0,"Kiệt 79 Đường Dũng Sĩ Thanh Khê, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng"
Phòng trọ 20m2 có gác lửng cao quận Thanh Khê,2.0,16/12/2020,20.0,"K43/3C Đường Mẹ Nhu, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng"
Mình đang có 1 phòng trọ cho thuê diện tích: 20m2 có cả gác lửng,1.8,23/01/2021,20.0,"28 Bàu Trảng 4 Bàu Trảng 5, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng"
"Cho Thuê Nhà Trọ Sinh Viên (Sát Trường Cđ Thương Mại, Đại Học Thể Dục Thể Thao)",1.0,07/05/2021,16.0,"45b/24b Dũng Sĩ Thanh Khê, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng"
Phòng cho thuê rộng rãi thoáng mát từ 2tr5/tháng,2.5,28/05/2022,40.0,"K18/17 Phùng Hưng, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng"
"Phòng trọ gần tượng mẹ Nhu đường Bàu Trảng 4, có gác lửng, thoáng mát.",1.6,20/07/2021,20.0,"28 Đường Bàu Trảng 4, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng"
Cho thuê phòng trọ cao cấp tại TP Đà Nẵng,3.5,18/02/2016,34.0,"55 Kỳ Đồng, Xuân Hà, Quận Thanh Khê"
"Cho thuê phòng trọ giá rẻ, rộng rãi, đẹp",0.8,18/08/2016,30.0,"k379/74 Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng"
Cho thuê phòng trọ cao cấp tại Đà Nẵng,2.5,17/06/2017,25.0,"989- Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng"
"Cho thuê phòng trọ đẹp, rộng rãi, thoáng mát",-1.0,24/09/2016,30.0,"K379/74 Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng"
"Cho thuê phòng trọ cao cấp, mới 100%",2.0,26/05/2017,25.0,"989 Nguyễn Tất Thành, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng"
Nhà biệt thự cho thuê phòng trọ,0.5,15/02/2021,50.0,"718/5 Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng"
"Cho thuê phòng trọ bình dân nơi có an ninh, trật tự",1.2,26/03/2021,9.0,"K37/2 Đường Hà Huy Tập, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng"
"Cho thuê căn hộ mini 1PN và 2PN xinh xắn đường Trần Cao Vân giá 2tr4, trung tâm thành phố",2.4,05/01/2019,25.0,"Đường Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng"
CHO THUÊ PHÒNG TRỌ GIÁ 2 TRIỆU,2.0,22/03/2020,15.0,"Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng"
"PHÒNG TRỌ GIÁ RẺ NGAY TTTP, MẶT BIỂN, GIỜ GIẤC TỰ DO",1.7000000000000002,30/04/2020,15.0,"1041 Đường Nguyễn Tất Thành, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng"
"672/5 Trần Cao Vân cho thuê phòng trọ dt 25m2. Giá 2,5 triệu (có thương lượng).",2.5,21/07/2020,25.0,"672/5 Đường Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng"
"Cho thuê phòng trọ Kiệt Trần, Cao Vân gần Lê Độ, giá 2.2 triệu/tháng, Thanh Khê, Đà Nẵng",2.2,14/11/2019,20.0,"Đường Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng"
Cho thuê phòng trọ tốt. Phòng như khách sạn,1.7000000000000002,06/06/2020,15.0,"Đường Nguyễn Tất Thành, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng"
"Phòng 800k gần big C, trường ĐH Kỹ thuật Y Dược Đà Nẵng",0.8,16/12/2017,10.0,"Đường Bàu Hạt 2, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"
"Cho thuê phòng trọ 291/23 Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê gần Lê Độ",1.5,29/05/2021,20.0,"291/23 Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng"
"Cho nữ thuê phòng trọ đường Nguyễn Hoàng, TP.Đà Nẵng",-1.0,12/03/2016,12.0,"19 Bàu Hạc 5, Quận Thanh Khê"
"Cho thuê phòng 22 Xuân Đán 2, giá rẻ",-1.0,18/11/2016,30.0,"Xuân Đán 2, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"
"Cho thuê phòng diện tích 24M2 riêng biệt độc lập tại 584/6 Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng",2.0,19/07/2022,24.0,"584/6 Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng"
"Cho thuê phòng trọ giá rẻ tại phường Xuân Hà, quận Thanh Khê, Đà Nẵng",1.2,14/04/2021,13.0,"Đường Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng"
"Phòng trọ 20m2 cho thuê kiện Điện Biên Phủ - 1,5 triệu",1.5,02/12/2021,20.0,"Kiệt 260 Điện Biên Phủ, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng"
CHO THUÊ PHÒNG TRỌ 15M2 TRUNG TÂM THÀNH PHỐ,2.5,23/05/2019,15.0,"17 Đường Tôn Thất Tùng, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"
Cho thuê phòng trọ dạng giường tầng khu vực công viên 29-3,1.1,09/12/2019,45.0,"K147/19 Đường Nguyễn Tri Phương, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"
"Cho thuê phòng đẹp đường Đỗ Quang gần bờ hồ Hàm Nghi, đầy đủ nội thất. Giá 3tr",3.0,18/02/2020,20.0,"3 Phố Đỗ Quang, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"
"Cho thuê phòng trọ giá rẻ, mới xây – Cao Bá Đạt",1.6,29/09/2019,21.0,"Đối diện 190 Cao Bá Đạt Đường Phạm Hùng, Phường Hòa Châu, Huyện Hoà Vang, Đà Nẵng"
"Phòng Trọ Cao Cấp Mới Xây - Có Camera - Bình Nóng Lạnh - Bãi Đậu Xe - Tự Do Giờ Giấc - Gần Chợ, Siêu Thị",2.5,21/10/2020,18.0,"160/41 Đường Nguyễn Hoàng, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"
"Cho thuê phòng trọ giá rẻ, gần trường đại học,gần chợ,trung tâm thành phố đà nẵng",1.2,10/10/2021,25.0,"K306/3 Đường Nguyễn Hoàng, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"
"Cho thuê phòng khách sạn mini đầy đủ tiện nghi, nằm giữa trung tâm thành phố",3.5,24/02/2020,25.0,"Phố Đỗ Quang, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"
Cho thuê phòng trọ giá hợp lý thích hợp cho gia đình nhỏ,2.5,12/05/2020,25.0,"K191/29 Phố Đỗ Quang, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"
Cho thuê phòng trọ tại 77 Yên Khê 2,2.5,29/01/2020,17.0,"Đường Yên Khê 2, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng"
Phòng trọ cho thuê đầy đủ tiện nghi,2.2,12/12/2020,20.0,"814 Đường Trần Cao Vân, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng"
"Cho thuê phòng trọ riêng biệt, độc lập",1.2,12/03/2020,15.0,"Đường Hà Khê, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng"
Cho thuê phòng trọ mới xây đầy đủ tiện nghi,3.0,24/12/2020,30.0,"K814A/30/3 Đường Trần Cao Vân, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng"
CHO THUÊ PHÒNG TRỌ TRẦN CAO VÂN,1.1,05/06/2020,16.0,"Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng"
"Phòng ở cho thuê đường Nguyễn Đức Trung, Quận Thanh Khê",2.5,27/06/2021,20.0,"K88/49 Đường Nguyễn Đức Trung, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng"
"Còn 2 phòng, K550 Điện Biên Phủ gần siêu thị Coop Mart",3.0,02/03/2020,25.0,"K550 Đường Điện Biên Phủ, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng"
PHÒNG TRỌ ĐIỀU HOÀ CHO THUÊ Ở NGAY,2.2,03/11/2020,20.0,"814b/23 Đường Trần Cao Vân, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng"
"Trọ gia đình đường 7,5m đường Thanh Tân Quận Thanh Khê",2.2,24/06/2020,18.0,"14 thanh tân Đường Trần Cao Vân, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng"
Cho thuê phòng trọ mới xây cạnh KCN Hòa Kháh,1.3,05/02/2020,21.0,"Phường Hòa Liên, Huyện Hoà Vang, Đà Nẵng"
"Tại đây cho thuê đa dạng các loại phòng khác nhau 155 Đường Yên Khê 2, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng",1.5,16/03/2022,30.0,"155 Đường Yên Khê 2, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng"
"Cho thuê trọ phía sau trường Thái Phiên. đ/c 759/21 Trần Cao Vân, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng",2.0,02/10/2021,40.0,"759/21 Trần Cao Vân, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng"
Cho thuê phòng đẹp ngay trung tâm thành phố,2.5,16/03/2016,30.0,"266/41 Hoàng Diệu, Quận Hải Châu"
"Cho Thuê 3 Phòng trọ gần đại học kiến trúc, đông á. Sđt liên hệ: 0906544772 (Chú Hùng)",2.0,25/07/2021,40.0,"H10/36 K53 2/9, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
"Cho Nam Thuê Phòng Trọ tại 28 Hồ Biểu Chánh, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1.0,08/11/2021,13.0,"28 Hồ Biểu Chánh, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
Cho thuê nhà trọ trung tâm mặt tiền Lotte Helio phòng 25m2 giá thuê 2 Triệu/tháng,2.0,14/11/2021,25.0,"1 Phạm Văn Bạch, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
Cho thuê phòng trọ tại 640 Trưng Nữ Vương,1.2,20/12/2016,15.0,"640-Trưng Nữ Vương, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng"
"Cho thuê phòng trọ cho hộ gia đình và sinh viên tại Phạm Văn Bạch, Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",3.0,07/11/2021,30.0,"Phạm Văn Bạch, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
Phòng trọ 231 Lê Thanh Nghị quận Hải Châu 30m2 giá 2tr5/tháng,2.5,27/05/2021,30.0,"231 Đường Lê Thanh Nghị, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
Mình cần cho thuê phòng trọ tại 47 Hoàng Diệu,-1.0,14/04/2016,30.0,"Hoàng Diệu, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng"
Em là sinh viên muốn tìm 1 phòng trọ hoặc là phòng nhà nguyên căn ở tầm 4 người,2.0,16/03/2018,25.0,"Phường Hải Châu I, Quận Hải Châu, Đà Nẵng"
PHÒNG CHO THUÊ CAO CẤP - NƠI TẬN HƯỞNG MÙA HÈ MÁT MẺ,3.0,12/08/2016,30.0,"Nguyễn Du, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng"
"Phòng nghỉ cho thuê trọ gần khu công nghiệp Hòa Cầm, Cẩm Lệ, Đà Nẵng",2.0,11/10/2018,25.0,"106 Đường Trường Sơn, Phường Hòa Thọ Tây, Quận Cẩm Lệ, Đà Nẵng"
"Phòng trọ gác lửng 585 Lê Văn Hiến, giờ giấc tự do",2.5,13/11/2018,15.0,"585 Đường Lê Văn Hiến, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
"Cho thuê phòng trọ nam cầu Cẩm Lệ, Hòa Xuân",2.2,24/02/2020,26.0,"Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"
CHO THUÊ PHÒNG KHU VỰC HÒA XUÂN- CẨM LỆ,4.0,10/03/2020,32.0,"Đường Võ Chí Công, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"
"Cho thuê phòng trọ ở Hòa Hải, Ngũ Hành Sơn, 25m2 (có gác lửng) giá từ 1,5 tr -2tr/thg",2.0,06/12/2018,25.0,"Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
"Cho thuê phòng trọ khu vực yên tĩnh, thoáng mát",1.5,03/06/2019,20.0,"Đường Nguyễn Nghiêm, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
"Cho thuê phòng trọ mới xây nhà đẹp, giá hợp lý ở quận Ngũ Hành Sơn",2.3,13/03/2019,23.0,"Trần Văn Giảng, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
"Cho thuê phòng, Sơn Thủy Đông 1, Ngũ Hành Sơn có thang máy, mới 100%",7.0,19/12/2018,40.0,"Đường Nguyễn Xiển, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
Cho thuê Phòng trọ đối diện Đại học Đông Á,1.6,08/02/2017,16.0,"62 Phan Trọng Tuệ, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
Còn 3 phòng trọ chung chủ cần cho thuê,1.5,02/06/2018,25.0,"56 Đặng Nguyên Cẩn, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
"Phòng trọ gần chợ Hoà Xuân, Q.Cẩm Lệ",2.0,24/03/2020,25.0,"58 Đường Lê Thiết Hùng, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"
Cho thuê phòng trọ mới xây cách Đại học Đông Á 50m,1.6,03/05/2017,16.0,"Phan Trọng Tuệ, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
Cho thuê phòng trọ đường Ngô Xuân Thu,0.6000000000000001,10/08/2018,18.0,"Đường Ngô Xuân Thu, Phường Hòa Hiệp Bắc, Quận Liên Chiểu, Đà Nẵng"
"Phòng trọ Hải Châu 25m2, gần các Trường Đại Học",2.5,24/10/2018,25.0,"231 Đường Lê Thanh Nghị, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
PHÒNG TRỌ ĐẦY ĐỦ TIỆN NGHI-119 PHẠM HÙNG,2.2,18/07/2018,20.0,"119 Đường Phạm Hùng, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"
Phòng nhà nghỉ cho thuê trọ dài hạn,2.3,31/08/2018,15.0,"Đường Phạm Hùng, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"
Cho thuê phòng trọ vừa mới xây 508 Lê Văn Hiến (gần ngã ba Hải Triều),1.0,19/04/2016,22.0,"508 Lê Văn Hiến (gần ngã ba Hải Triều), Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
CHO THUÊ PHÒNG TRỌ ĐẦY ĐỦ TIỆN NGHI-119 PHẠM HÙNG,2.7,29/08/2018,25.0,"119 Đường Phạm Hùng, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"
"2 phòng mới xây - 12m2 - đường Nguyễn Tuyển, Phường Hòa Hải, Quận Ngũ Hành Sơn, TP.Đà Nẵng",0.6000000000000001,06/10/2016,12.0,"Võ Chí Công, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
"Cho thuê phòng đường Nguyễn Sắc Kim, Hòa Xuân, đối diện trường Chú ếch con, Võ Chí Công",2.0,25/11/2018,20.0,"Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"
"Cần cho thuê dãy trọ mới xây trên đường Cao Sơn 8, Ngũ Hành Sơn.TPĐN",2.0,23/09/2017,16.0,"Đường Cao Sơn 8 Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
"Căn hộ full nội thất, Đường Võ Chí Công, Hòa Xuân, Cẩm Lệ, Đà Nẵng",4.0,02/05/2019,20.0,"Đường Võ Chí Công, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"
nhà nghỉ cho thuê phòng dài hạn đầy đủ tiện nghi,2.0,24/02/2019,20.0,"Đường Phạm Hùng, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"
"Cho thuê phòng trọ mới xây: Vị trí thuận lợi, an ninh tốt, giá cả hợp lý",2.0,22/01/2018,21.0,"Đường Trần Văn Giảng, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
"Cho thuê phòng trọ đủ đồ, có vệ sinh trong, gần chợ Hòa Xuân, Đà Nẵng",2.5,27/09/2019,50.0,"Đường Võ Chí Công, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"
"Cho thuê phòng trọ đường 29 tháng 3, phường Hòa Xuân",2.5,06/11/2019,25.0,"Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"
Phòng trọ gia đình tại Hòa Xuân,3.5,02/10/2019,34.0,"Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"
Phòng trọ tại KĐT Sinh thái Hòa Xuân - Đà Nẵng,2.5,13/12/2019,18.0,"Đậu Quang Lĩnh, KĐTST Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"
"Phòng trọ cho sinh viên, kỹ sư, cán bộ, vợ chồng nuôi con nhỏ",1.8,07/02/2020,30.0,"Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"
"Phòng căn hộ tiện nghi, khép kín, giá rẻ",5.5,09/10/2019,25.0,"Đường Phạm Văn Bạch, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
"phòng trọ gần Đại học Kiến trúc, Đông Á Đà Nẵng",2.5,19/11/2018,20.0,"Phố Mạc Thị Bưởi, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
Cho thuê phòng trọ gần đại học Kiến Trúc,2.3,20/11/2019,16.0,"Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
Phòng cao cấp tiện nghi 30m2 Hải Châu,5.0,06/11/2019,30.0,"70 Đường Lưu Trọng Lư, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
"Phòng trọ 15m2 gần siêu thị lottemart, Cao đẳng Đại Việt",1.5,13/12/2019,15.0,"79 Đường Nguyễn Sơn, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
"Cho thuê phòng trọ tại Đà Nẵng, đường Lê Thanh Nghị",2.5,29/12/2019,25.0,"231 Đường Lê Thanh Nghị, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
Phòng trọ Hải Châu 30m2 Lê Thanh Nghị,2.5,03/01/2020,30.0,"231 Đường Lê Thanh Nghị, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
"Phòng cho thuê, nhiều lựa chọn, thoáng mát",2.0,21/12/2019,20.0,"Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
"Phòng trọ cho thuê gần Lotte mart, ĐH Kiến trúc, Đông Á",1.7000000000000002,05/01/2021,18.0,"79 Nguyễn Sơn Đường Nguyễn Sơn, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
PHÒNG TRỌ GẦN TRƯỜNG KIẾN TRÚC VÀ ĐÔNG Á,1.8,03/10/2020,25.0,"Đường Núi Thành, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
