title,price,published,acreage,address
CHO THUÊ PHÒNG TRỌ KHU VỰC TRƯỜNG CHINH - TÔN THẤT TÙNG,3.0,19/06/2017,23.0,"Trường Chinh, Phường Khương Thượng, Quận Đống Đa, Hà Nội"
"Cho thuê tầng 2,3,4 mặt Ngõ 354 Truờng Chinh, Hà Nội",1.9,09/05/2016,30.0,"Trường Chinh, Phường Khương Thượng, Quận Đống Đa, Hà Nội"
Phòng trọ cho nữ thuê tại ngõ 554 đường Trường Chinh gần Ngã Tư Sở,1.5,25/04/2016,12.0,"ngõ 554 Trường Chinh, Phường Khương Thượng, Quận Đống Đa, Hà Nội"
CÓ PHÒNG TRỌ CHO THUÊ TRÊN ĐƯỜNG TRƯỜNG CHINH GẦN ĐẠI HỌC Y HÀ NỘI,1.2,20/08/2016,12.0,"Trường Chinh, Phường Khương Thượng, Quận Đống Đa, Hà Nội"
"PHÒNG TRỌ GIÁ RẺ, ĐIỆN NƯỚC VÀ KHU PHỤ ĐỘC LẬP",2.0,19/02/2016,24.0,Số nhà 21 ngõ 126 Đê La Thành (gần cống chẹm)
Nhà cho thuê ở Hồ Ba Mẫu gần nhiều trường Đại Học !,1.8,19/03/2016,16.0,"Ngõ 42 đường Hồ Ba Mẫu, Đống Đa"
Cho thuê phòng tầng 2 khép kín 35m2 (cách đường xã đàn 100m),2.5,14/11/2015,35.0,"Số 62 ngõ 96 Phương Liên, Đống Đa, Hà Nội"
"Cho thuê phòng 25m2, tiện nghi, kk, đi lại tự do, chính chủ, Ngõ 198 Xã Đàn",3.0,22/03/2016,25.0,"20A, Ngõ 198 Xã Đàn, Hà Nội"
"Cho thuê nhà trọ chính chủ tại 59 Ngõ 81 Xẫ Đàn, Đống Đa, Hà Nội",2.5,01/03/2016,20.0,"59 Ngõ 81 Phố Xẫ Đàn, Phương Liên, Đống Đa, Hà Nội"
cho thuê phòng trọ sinh viên,100.0,19/03/2016,18.0,45 ngõ 88 phố kim hoa (liên lạc chị Hậu chính chủ....không môi giới)
cho thuê phòng tại đường xã đàn kim liên ô chợ dừa gần các trường đại học và đường lớn,1.7000000000000002,19/03/2016,17.0,số 19 ngách 29/21 ngõ 29 xã đàn kim liên ô chợ dừa
"Cho thuê phòng trọ 25m2, kk, bếp, điều hoà, ngõ 198 Xã Đàn",3.0,25/04/2016,25.0,"20A, ngõ 198 Xa Đàn, Phường Phương Liên, Quận Đống Đa, Hà Nội"
"Phòng trọ 16m2 Xã Đàn cho nam thuê gần bách khoa, y xây dựng, ngân hàng",0.8,03/07/2017,16.0,"81 ngách 146, ngõ chợ khâm thiên. Xã Đàn, Phường Phương Liên, Quận Đống Đa, Hà Nội"
"Cho thuê phòng 33m2 tại số nhà 266 ngõ chợ Khâm Thiên, giá 3-3,5tr",3.0,04/01/2018,33.0,"266 Phố Chợ Khâm Thiên, Phường Phương Liên, Quận Đống Đa, Hà Nội"
"Cho thuê phòng trọ SV gần dhbkhn, ưu tiên sinh viên nữ, phòng cách Đhbk 500m",1.4,15/08/2017,18.0,"54, Phố Kim Hoa, Phường Phương Liên, Quận Đống Đa, Hà Nội"
"Cho thuê phong khép kín, chính chủ, điện nước hộ gia đinh",2.3,03/05/2016,25.0,"42/46 Phạm Ngọc Thạch, Phường Phương Liên, Quận Đống Đa, Hà Nội"
"Cho thuê phòng ở khu Xã Đàn, Phạm Ngọc Thạch",2.5,26/04/2016,30.0,"Xã Đàn, Phường Phương Liên, Quận Đống Đa, Hà Nội"
"Phòng cho thuê Kim Hoa, Đống Đa, Hà Nội (hầm Kim Liên)",2.7,11/10/2016,20.0,"Phường Phương Liên, Quận Đống Đa, Hà Nội"
Cho thuê phòng trọ phố Kim Hoa,2.0,02/04/2017,18.0,"Số 7 ngõ 138 phố Kim Hoa, Phường Phương Liên, Quận Đống Đa, Hà Nội"
"Cho thuê căn hộ khép kín 3,7tr.tháng tại số nhà 15 ngõ 62 Đặng Văn Ngữ Đống Đa Hà Nội",3.7,15/04/2017,35.0,"số nhà 15, ngõ 62, Đặng Văn Ngữ, Phường Phương Liên, Quận Đống Đa, Hà Nội"
Cho thuê phòng trọ khu vực Đống Đa - Hà Nội,2.5,09/02/2018,25.0,"Đường Đặng Văn Ngữ, Phường Phương Liên, Quận Đống Đa, Hà Nội"
Cho thuê phòng trọ chân Cầu Nhật Tân (Phía Đông Anh),1.5,05/11/2018,20.0,Nhà chị Hòa Tuyết-Xóm 5-Ngọc Chi-Vĩnh Ngọc-Đông Anh -Hà Nội
Cho thuê phòng trọ tầng 1 - 28m2 Tại ngõ 46 Phạm Ngọc Thạch,2.6,15/01/2018,28.0,"53/42/46 Đường Phạm Ngọc Thạch, Phường Phương Liên, Quận Đống Đa, Hà Nội"
"CHO THUÊ PHÒNG TRỌ KHÉP KÍN TẠI NGỌC CHI, ĐÔNG ANH, CHÂN CẦU NHẬT TÂN",1.2,27/02/2016,15.0,"Xóm 9 Ngọc Chi, xã Vĩnh Ngọc, Đông Anh, chân cầu Nhật Tân"
Cho thuê nhà ngõ 10 Đê La Thành nhỏ,3.0,16/11/2018,20.0,"Số 50 ngõ 10 Đường Đê La Thành, Phường Phương Liên, Quận Đống Đa, Hà Nội"
"Cho thuê phòng trọ khép kín 30m2 Lạc Thị, Ngọc Hồi, Thanh Trì, Hà Nội",1.5,15/10/2021,30.0,"Đội 2 Đường Lạc Thị, Xã Ngọc Hồi, Huyện Thanh Trì, Hà Nội"
Cho thuê phòng trọ khép kín 30m Lạc Thị Ngọc Hồi thanh trì HN,1.7000000000000002,14/11/2020,30.0,"Đường Lạc Thị, Xã Ngọc Hồi, Huyện Thanh Trì, Hà Nội"
Phòng trọ khép kín 30m - Lạc Thị Ngọc Hồi Thành Trì HN,1.5,03/10/2021,30.0,"Đội 2 Thôn Lạc Thị Ngọc Hồi, Xã Ngọc Hồi, Huyện Thanh Trì, Hà Nội"
"Cho thuê nhà riêng 40m2 tại Xóm 5 Ngọc Chi, Vĩnh Ngọc, Đông Anh, HN có gác xép.",2.0,19/06/2020,40.0,"Xã Vĩnh Ngọc, Huyện Đông Anh, Hà Nội"
Cho thuê phòng trọ phía Bắc chân cầu Nhật Tân sau 3 tòa Vinaconex,1.2,26/02/2020,25.0,"Xã Vĩnh Ngọc, Huyện Đông Anh, Hà Nội"
"Cho thuê phòng trọ Đông Anh, Hà Nội khép kín 20m2",1.0,27/01/2019,20.0,"nhà ông Độ xóm 5 thôn Vĩnh Thanh, Xã Vĩnh Ngọc, Huyện Đông Anh, Hà Nội"
"Cho nữ thuê phòng trọ khép kín trong nhà 3 tầng!. Giá thuê 1,4 triệu/tháng",1.4,11/07/2020,14.0,"sau cây xăng 74 Đường Ngọc Hồi, Xã Ngũ Hiệp, Huyện Thanh Trì, Hà Nội"
"Cho thuê phòng trọ chân Cầu Nhật Tân - Xã Vĩnh Ngọc, diện tích 30m2 (Có điều hòa)",1.5,16/07/2020,30.0,"888 Đường Cao tốc Nhật Tân Nội Bài, Xã Vĩnh Ngọc, Huyện Đông Anh, Hà Nội"
"Nhà tôi có nhà 3 tầng vừa mới xây xong đẹp lung linh. Giá chỉ 1,4 Triệu/Tháng",1.4,07/03/2022,15.0,"Cây xăng 74, Đường Lưu Phái, Xã Ngũ Hiệp, Huyện Thanh Trì, Hà Nội"
Cho thuê phòng trong nhà 3 tầng mới xây đẹp lung linh,1.5,01/04/2021,16.0,"Ngọc Hồi, Xã Ngũ Hiệp, Huyện Thanh Trì, Hà Nội"
"Cho thuê phòng trọ giá rẻ tại Đường Lưu Phái, Xã Ngũ Hiệp, Huyện Thanh Trì,",0.6000000000000001,14/07/2021,15.0,"Đường Lưu Phái, Xã Ngũ Hiệp, Huyện Thanh Trì, Hà Nội"
Cho thuê phòng trọ mới giá rẻ gần cây xăng 74,1.4,17/04/2022,14.0,"Đường Ngọc Hồi, Xã Ngũ Hiệp, Huyện Thanh Trì, Hà Nội"
"Phòng trọ khu vực Tam Hiệp, Văn Điển, Ngọc Hồi.",2.2,09/11/2021,16.0,"Phan Trọng Tuệ, Thị trấn Văn Điển, Huyện Thanh Trì, Hà Nội"
"Phòng trọ 22m2 ở Thị trấn Văn Điển, gần bến xe Pháp Vân",2.0,24/11/2021,22.0,"Số 67, ngõ 54 Ngọc Hồi, Thị trấn Văn Điển, Huyện Thanh Trì, Hà Nội"
"Cho thuê phòng từ 1,5- 1,8 triệu phòng 18 m2 đầy đủ tiện nghi Cầu Đậu",1.5,15/12/2021,18.0,"số 52 ngõ 482 kim giang Cầu Dậu, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội"
Cho thuê nhà khép kín (gần Trung tâm Thương Mại Thanh Trì),1.5,14/06/2020,25.0,"Đường Ngọc Hồi, Thị trấn Văn Điển, Huyện Thanh Trì, Hà Nội"
"Cho thuê phòng trọ quận Đống Đa, 25m2 xây mới, đủ đồ, giá 3tr",3.2,08/03/2020,25.0,"162B Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội"
Mình còn 1 phòng trọ hơn 30m2 ở ngõ 3 cầu bươu,2.8,18/05/2021,31.0,"10 Cầu Bươu, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội"
CHO THUÊ PHÒNG TRỌ GIÁ RẺ TẠI KHU VỰC ĐỐNG ĐA,1.5,08/02/2020,30.0,"82 Ngoc Thịnh Hào 1 Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội"
"Cho thuê phòng dạng căn hộ studio 32m2 như hình, có thang máy chỉ",3.9,11/01/2022,32.0,"221 Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội"
(Chính chủ) Cần cho thuê phòng tầng 2 nhà mới 5 tầng,2.5,24/12/2021,16.0,"Số 29, ngõ 162B Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội"
Cho thuê phòng trọ khép kín mặt phố Tôn Đức Thắng,3.4,10/08/2020,14.0,"Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội"
"Cho thuê phòng trọ tại Tôn Đức Thắng, Đống Đa có điều hòa giá 2tr3",2.3,02/10/2020,18.0,"Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội"
Cho thuê nhà trọ riêng chủ tại Ngõ Chợ Khâm Thiên,2.2,25/08/2020,15.0,"8/308 Phố Xã Đàn, Phường Hàng Bột, Quận Đống Đa, Hà Nội"
"Cho thuê phòng chung cư mini trong tòa nhà 7 tầng mới, có thang máy, không chung chủ",3.5,11/12/2021,30.0,"63 ngõ 221 Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội"
"Cho thuê phòng trọ, nhà mới xây",3.3,15/02/2022,30.0,"Số nhà 20 nghách 79 ngõ Cẩm Văn Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội"
"Phòng trọ 18m2 tại ngõ Văn Hương, Tôn Đức Thắng giá 2 Triệu",2.0,22/06/2021,18.0,"Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội"
Cho thuê nhà khu vực Khâm thiên,1.8,12/06/2017,15.0,"Thổ Quan, Phường Khâm Thiên, Quận Đống Đa, Hà Nội"
CHO THUÊ NHÀ Ở HỘ GIA ĐÌNH HOẶC SINH VIÊN,1.5,02/03/2021,24.0,"SN 26 Khu tập thể bệnh viện g1 Tựu Liệt, Xã Tam Hiệp, Huyện Thanh Trì, Hà Nội"
"Cho thuê phòng trọ 16m2 đường Tựu Liệt, gần bệnh viện K2",1.0,10/08/2020,16.0,"316 Đường Tựu Liệt, Xã Tam Hiệp, Huyện Thanh Trì, Hà Nội"
"Cho thuê phòng trọ khép kín, Cho thuê lâu dài, Diện tích sử dụng 50m2, Giá thuê 2.5 Triệu/tháng",2.5,30/03/2022,50.0,"Số nhà 36b thôn Đường Huỳnh Cung, Xã Tam Hiệp, Huyện Thanh Trì, Hà Nội"
"Cho thuê phòng trợ từ 22m2 đến 24m2, giá thuê từ 1tr6 đến 1tr8 tại Xóm 7A Yên Ngưu, Thanh Trì",1.6,14/05/2022,22.0,"Xóm 7A Yên Ngưu, Xã Tam Hiệp, Huyện Thanh Trì, Hà Nội"
Cho thuê phòng trọ khép kín tại Khâm Thiên,4.5,31/07/2017,42.0,"Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội"
Cho thuê phòng trọ ở thanh trì diện tích 22-24m2 giá 1.8tr,1.8,06/03/2022,22.0,"Xã Tam Hiệp, Huyện Thanh Trì, Hà Nội"
Cho thuê phòng trọ khép kín chính chủ Thanh Trì,0.8,04/05/2015,20.0,"Số 9 Ngõ 192 Đường Tựu Liệt, Xã Tam Hiệp, Huyện Thanh Trì, Hà Nội"
cho thuê phòng ưu tiên sinh viên ĐH,2.7,03/08/2017,30.0,"Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội"
Cho thuê phòng trọ 20m2 - đường Trung Phụng - Hà Nội,2.5,25/05/2020,20.0,"Phố Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội"
"Phòng trọ cho thuê Hà Nội, Khám Thiên, Đống Đa",2.2,18/07/2019,25.0,"Phố Chợ Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội (đi từ ngõ 222 Lê duẩn)"
"Phòng trọ Khâm Thiên, Hà Nội",2.2,25/07/2019,25.0,"Phố Chợ Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội"
Cho Thuê Nhà Quận Đống Đa- Đê La Thành,2.2,15/03/2019,20.0,"Đường Đê La Thành, Phường Khâm Thiên, Quận Đống Đa, Hà Nội"
"Nhà trọ phố chợ Khâm Thiên không chung chủ, có điều hòa, nóng lạnh, nhà vệ sinh khép kín",3.2,17/01/2018,25.0,"22 ngõ 249 Phố Chợ Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội"
"Cho thuê phòng trọ ngõ Hòa Bình, Phố Khâm Thiên",2.0,18/03/2020,30.0,"Số 61 Ngõ Hoàng Bình Phố Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội"
Cho thuê phòng trọ khu vực Khâm Thiên,1.3,26/02/2020,9.0,"10 ngõ Trung Tả Phố Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội"
"Phòng trọ có điều hoà mát lạnh ngõ 143 ngõ chợ khâm thiên, đống đa",1.9,11/07/2020,16.0,"Phố Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội"
PHÒNG TRỌ FULL ĐỒ KHÂM THIÊN - ĐỐNG ĐA,3.4,20/11/2021,35.0,"68 ngõ Hòa Bình Phố Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội"
"Phòng đẹp Nhà đẹp trong phố Khâm Thiên Hà Nội. Giá cả hợp lý, Ưu tiên là nử",3.8,30/06/2020,25.0,"68 Ngõ Hòa Bình Phố Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội"
"Phòng Trọ Giá Sinh Viên TẠI Ngõ 138 Phố Chợ Khâm Thiên, Khâm Thiên, Đống Đa. Phòng 30m2 giá 2tr5/tháng",2.5,03/01/2022,30.0,"Ngõ 138 Phố Chợ Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội"
Cho thuê phòng trọ khu vực Yên Xá Tân Triều mới 100%,3.2,21/05/2021,25.0,"Ngõ 39 Yên Xá, Xã Tân Triều, Huyện Thanh Trì, Hà Nội"
"Cho thuê ccmn tại số 19 ngõ 20 Tân Triều thông 300 Nguyễn Xiển, 111 Triều Khúc và Chiến T hắng",3.4,05/12/2020,23.0,"20 Đường Tân Triều, Xã Tân Triều, Huyện Thanh Trì, Hà Nội"
Cho thuê phòng trọ CCMN tại Triều Khúc Hà Nội. Dt 18m2 giá thuê 3 triệu/tháng,3.0,12/07/2020,18.0,"21A ngõ 49 Đường Triều Khúc, Xã Tân Triều, Huyện Thanh Trì, Hà Nội"
"CC cho thuê phòng 20 Tân Triều,hà đông full đồ, khép kín, để xe free",3.2,14/06/2021,25.0,"19 Đường Tân Triều, Xã Tân Triều, Huyện Thanh Trì, Hà Nội"
"Cho thuê phòng trọ full nội thất tại ngõ 221 Yên Xa, Tân Triều, Thanh Trì",2.9,28/06/2021,30.0,"Yên Xá, Xã Tân Triều, Huyện Thanh Trì, Hà Nội"
"CC cho thuê phòng 147 Triều Khúc,Thanh Trì full đồ, khép kín, ban công",3.7,14/06/2021,35.0,"16 Triều Khúc, Xã Tân Triều, Huyện Thanh Trì, Hà Nội"
Cho thuê chung cư mini khép kín. GIẢM NGAY 300k NẾU ĐĂNG KÝ TRƯỚC 15/6.,3.2,12/06/2020,24.0,"Đường Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội"
"Cho thuê CCMN cao cấp mới xây giá rẻ tại Thanh Liệt, Kim Giang, Linh Đàm, Nguyễn Xiển",3.3,02/06/2020,30.0,"91 Ngõ 634 kim giang( n 8m ôtô tránh) Đường Cầu Dậu, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội"
"Cho thuê phòng trọ tại Yên Xá, Tân Triều phòng 25m2 giá thuê 3.200.000đ/tháng",3.2,28/05/2021,25.0,"Yên Xá, Xã Tân Triều, Huyện Thanh Trì, Hà Nội"
Cho thuê phòng trọ khu vực Yên Xá Tân Triều full đồ mới 100%,3.5,14/07/2021,28.0,"Ngõ 21 Yên Xá, Xã Tân Triều, Huyện Thanh Trì, Hà Nội"
"Cho thuê phòng trọ giá rẻ tại khu vực Cầu Bươu, Hà Đông. Giá phòng từ 1.5 triệu đến 2.6 triệu",1.5,10/07/2021,25.0,"Khu chung cư Cầu Bươu Đường Phan Trọng Tuệ, Xã Tân Triều, Huyện Thanh Trì, Hà Nội"
Phòng trọ (Chung cư mini) khu Linh Đàm,2.7,14/05/2021,25.0,"8 ngách 4, ngõ 816 Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội"
Phòng ccmn đầy đủ tiện nghi khu vực Thanh Liệt,2.2,27/11/2020,22.0,"18 Đường số 70, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội"
"Sn 27 ngõ 506 Kim Giang, Miễn trung gian : Cho thuê phòng diện tích rộng 10met> 19met > 35met",2.0,08/09/2020,20.0,"506 Đường Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội"
"Cho thuê ký túc xá cao cấp cho người đi làm và sinh viên ở mặt đường Nguyễn Xiển, 2 triệu/người/tháng",2.0,03/06/2021,150.0,"22 Nghiêm Xuân Yêm, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội"
"Cho thuê phòng trọ khép kín, sạch đẹp",2.0,10/01/2021,25.0,"Số nhà 48, ngõ 858 Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội"
"Phòng CCMN mới tinh đủ đồ, thang máy Số 2B Ngõ 902/32 Kim Giang",3.1,03/09/2020,25.0,"2B Đường Cầu Dậu, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội"
"Phòng ccmn khép kín, thang máy, đủ tiện nghi",3.1,16/11/2020,25.0,"Đường Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội"
CHÍNH CHỦ CHO THUÊ NHÀ TRỌ TẠI THANH LIỆT- THANH TRÌ- HÀ NỘI,1.9,10/03/2021,30.0,"884 Đường Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội"
"Cho thuê phòng khép kín 15m2 tầng 4 tại Số 4, Ngách 21, Ngõ 482 Đường Kim Giang",1.3,05/06/2021,15.0,"Số 4, Ngách 21, Ngõ 482 Đường Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội"
Phòng trọ tại 602 Kim Giang gần bán đảo Linh Đàm,2.3,13/07/2021,18.0,"602 Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội"
"Phòng trọ 15m² Thôn Tràng, Xóm Giữa, Thanh Liệt",1.5,14/07/2021,15.0,"Đường Thanh Liệt, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội"
"Mình còn trống 2 phòng ở Kim Giang, Thanh Liệt.",2.3,09/11/2021,18.0,"Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội"
Cho thuê phòng giá rẻ khu vực Tân Triều và Bùi Xương Trạch,2.3,02/04/2020,15.0,"Ngõ 2 Đường Tân Triều, Xã Tân Triều, Huyện Thanh Trì, Hà Nội"
Tôi có phòng cho thuê tại 772 Kim Giang - gần Bán đảo Linh Đàm,2.3,27/09/2021,18.0,"772 Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội"
Cho Thuê nhà Trọ Phố Triều Khúc. Giá thuê từ 2.200.000 đ - 2.400.000 đ,2.2,03/07/2020,14.0,"Số 8, ngõ 81 xóm lẻ Đường Triều Khúc, Xã Tân Triều, Huyện Thanh Trì, Hà Nội"
"Cho thuê phòng trọ khép kín, lh 0358755659",2.9,23/05/2020,30.0,"N Đường Yên Xá, Xã Tân Triều, Huyện Thanh Trì, Hà Nội"
"Cho thuê phòng trọ chung cư mini tại Đường Triều Khúc, Xã Tân Triều, Huyện Thanh Trì diện tích 24m2",3.1,31/10/2021,24.0,"Số 30 ngõ 124 Đường Triều Khúc, Xã Tân Triều, Huyện Thanh Trì, Hà Nội"
"Chỉ 2tr3 phòng khép kín đầy đủ đồ tại số 43 bt 4 Đường Cầu Bươu, Xã Tân Triều, Huyện Thanh Trì",2.3,21/09/2021,25.0,"số 43 bt 4 Đường Cầu Bươu, Xã Tân Triều, Huyện Thanh Trì, Hà Nội"
Cho thuê phòng trọ khu vực Yên Xá Tân Triều full đồ,3.4,19/08/2021,25.0,"Ngõ 21 Yên Xá, Xã Tân Triều, Huyện Thanh Trì, Hà Nội"
CCMN mới xây - 87 Yên Xá - Đầy đủ đồ,3.2,10/02/2022,25.0,"87 Yên Xá, Xã Tân Triều, Huyện Thanh Trì, Hà Nội"
Phòng trọ mặt đường Tân Triều cần sang nhượng full đồ giá đẹp ô tô đỗ cửa,2.8,26/11/2021,26.0,"Đường Tân Triều, Xã Tân Triều, Huyện Thanh Trì, Hà Nội"
"Vân tay,Thang máy, Ban côngSố 16 ngõ 147 Xóm Đình, Tân Triều, Thanh Trì, Hà Nội",3.5,08/12/2021,30.0,"111 Triều Khúc, Xã Tân Triều, Huyện Thanh Trì, Hà Nội"
"CCMN full đồ ngõ 21 Yên Xá, Tân Triều, cuối Nguyễn Khuyến đi thẳng 200m",3.4,14/10/2021,25.0,"21 Yên Xá, Xã Tân Triều, Huyện Thanh Trì, Hà Nội"
Cho Thuê Phòng Yên Xá Tân Triều cả khách ngủ 25m2-35m2,3.1,15/10/2021,25.0,"233 Đường Chiến Thắng, Xã Tân Triều, Huyện Thanh Trì, Hà Nội"
"Cho thuê phòng đầy đủ tiện nghi ở Giảng Võ, Đống Đa, Hà Nội",3.8,05/11/2017,30.0,"Phố Giảng Võ, Phường Cát Linh, Quận Đống Đa, Hà Nội"
"CCMN tại 21/50 Đường Yên Xá, Xã Tân Triều, Huyện Thanh Trì Chính chủ full đồ dùng",3.2,04/03/2022,25.0,"21/50 Đường Yên Xá, Xã Tân Triều, Huyện Thanh Trì, Hà Nội"
"Cho thuê phòng tầng 2,trong nhà 4 tầng tại An Trạch,Cát Linh,Đống Đa",2.3,14/07/2017,13.0,"An Trạch, Phường Cát Linh, Quận Đống Đa, Hà Nội"
"Cho nữ thuê phòng ngõ 307 Giảng Võ, Đống Đa, Hà Nội",2.0,23/03/2018,25.0,"Ngõ 307, Phố Giảng Võ, Phường Cát Linh, Quận Đống Đa, Hà Nội"
Phòng trọ khép kín 35 m2 cách Văn Miếu 100m,-1.0,16/02/2017,35.0,"Phan Phù Tiên, Phường Cát Linh, Quận Đống Đa, Hà Nội"
Em cần nhượng lại phòng vì lí do gia đình ạ. Giá phòng 3.600.000đ/tháng,3.6,15/06/2022,20.0,"Xã Tân Triều, Huyện Thanh Trì, Hà Nội"
Cho thuê phòng ngõ 300 Nguyễn Xiển. Nhà 5 tầng còn trống 1 phòng tầng 4 diện tích sử dụng 35m2,2.7,20/04/2022,35.0,"37 Triều Khúc, Xã Tân Triều, Huyện Thanh Trì, Hà Nội"
Chính chủ cho nữ sinh viên thuê phòng khép kín tầng 2,2.0,03/12/2017,20.0,"Đường Cát Linh, Phường Cát Linh, Quận Đống Đa, Hà Nội"
"Phòng riêng 25m2 27b1 Cát Linh, Đống Đa",4.0,28/04/2020,25.0,"27 Đường Cát Linh, Phường Cát Linh, Quận Đống Đa, Hà Nội"
Cho thuê phòng trọ đẹp khu vực Quốc Tử Giám,2.7,07/06/2019,27.0,"49 Lương Sử C, Phố Quốc Tử Giám, Phường Cát Linh, Quận Đống Đa, Hà Nội"
Căn Hộ View Thành Phố VnaHomes - 29 Ngõ Hàng Cháo,4.5,20/01/2021,22.0,"29 Phố Hàng Cháo, Phường Cát Linh, Quận Đống Đa, Hà Nội"
CHO THUÊ PHÒNG THEO THÁNG TẠI KHÁCH SẠN **CLOVER,4.0,07/09/2018,25.0,"Phố Tôn Đức Thắng, Phường Cát Linh, Quận Đống Đa, Hà Nội"
"Miễn trung gian cho thuê phòng khép kín không chung chủ, giờ giấc tự quản",3.8,14/05/2020,45.0,"51 Đường Linh Quang A, Phường Cát Linh, Quận Đống Đa, Hà Nội"
Căn Hộ Khách Sạn VnaHomes 29 Ngõ Hàng Cháo View Trực Diện SVĐ Hàng Đẫy,5.8,02/05/2021,30.0,"29 Ngõ Hàng Cháo, Phường Cát Linh, Quận Đống Đa, Hà Nội"
"Cho thuê nhà ở lâu dài, phòng trọ",2.6,04/11/2019,20.0,"Đường Lý Văn Phúc, Phường Cát Linh, Quận Đống Đa, Hà Nội"
CHO THUÊ PHÒNG MẶT HỒ HOÀNG CẦU THANH TOÁN 1 THÁNG 1 LẦN,4.5,08/10/2019,20.0,"244 Phố Mai Anh Tuấn, Phường Cát Linh, Quận Đống Đa, Hà Nội"
Cho thuê nhà ở Linh Đàm - Hoàng Mai - Hà Nội,-1.0,20/11/2016,56.0,"Đường 6, Thị trấn Chúc Sơn, Huyện Chương Mỹ, Hà Nội"
nhà trọ giá rẽ nhà trọ giá rẽ nhà trọ giá rẽ nhà trọ giá rẽ,0.4,19/07/2017,12.0,"Thị trấn Xuân Mai, Huyện Chương Mỹ, Hà Nội"
Cho thuê phòng trọ khép kín mặt phố,3.5,24/03/2022,20.0,"Giảng Võ, Phường Cát Linh, Quận Đống Đa, Hà Nội"
"Chung cư mini khép kín - Dân trí cao, yên tĩnh - ở phố Tôn Thất Tùng",3.5,11/04/2019,35.0,"Đường Tôn Thất Tùng, Phường Khương Thượng, Quận Đống Đa, Hà Nội"
"Cho thuê phòng trọ ngõ 307 Giảng Võ, Có chỗ để xe, bếp và nhà vs riêng biệt rộng rãi thoáng mát",2.5,30/09/2021,25.0,"307 Giảng Võ, Phường Cát Linh, Quận Đống Đa, Hà Nội"
Cho thuê phòng trọ khu vực quận Đống Đa,2.5,01/03/2018,21.0,"Phố Khương Thượng, Phường Khương Thượng, Quận Đống Đa, Hà Nội"
Có nhà cho thuê khu Khương Thượng gần nhiều trường Đại Học,1.8,27/08/2019,25.0,"Phố Khương Thượng, Phường Khương Thượng, Quận Đống Đa, Hà Nội"
Phòng khép kín không chung chủ,2.5,05/02/2020,22.0,"Số 13 ngách 82 ngõ 72 Đường Tôn Thất Tùng, Phường Khương Thượng, Quận Đống Đa, Hà Nội"
Phòng đầy đủ tiện nghi khu vực Pháo Đài Láng,2.5,09/11/2021,22.0,"17 ngách 102/44 Phố Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội"
