title,price,published,acreage,address
Chính chủ cho thuê phòng Mới Full nội thất cao cấp tại Q Phú Nhuận và Tân Bình giá từ 4tr/th,4.0,22/08/2020,20.0,"20/60-62 Đường Cô Bắc, Phường 1, Quận Phú Nhuận, Hồ Chí Minh"
CHO THUÊ PHÒNG TRỌ Q.PHÚ NHUẬN,3.0,29/11/2020,15.0,"270/26/3 Đường Phan Đình Phùng, Phường 1, Quận Phú Nhuận, Hồ Chí Minh"
PHÒNG BAN CÔNG MỚI XÂY 100% ĐẦY ĐỦ NỘI THẤT Ở PHÚ NHUẬN,5.5,23/10/2020,35.0,"19 Đường Cô Bắc, Phường 1, Quận Phú Nhuận, Hồ Chí Minh"
Cho thuê phòng trọ ở Q.Phú Nhuận,2.7,21/12/2020,15.0,"270/26/3 Đường Phan Đình Phùng, Phường 1, Quận Phú Nhuận, Hồ Chí Minh"
"Phòng trọ cao cấp đường Phan Xích Long, Phú Nhuận, 28m2, có gác, full NT",5.2,15/03/2022,28.0,"Phan Xích Long, Phường 1, Quận Phú Nhuận, Hồ Chí Minh"
"Cho thuê phòng trọ 20m2 ngay trung tâm quận Phú Nhuận.Địa chỉ: Hẻm 19 Cô Bắc, P.1, Phú Nhuận",3.2,27/02/2021,20.0,"Đường Cô Bắc, Phường 1, Quận Phú Nhuận, Hồ Chí Minh"
"Cho thuê phòng trọ giá rẽ tại 20/40/2g Đường Cô Bắc, Phường 1, Quận Phú Nhuận",2.0,07/12/2021,15.0,"20/40/2g Đường Cô Bắc, Phường 1, Quận Phú Nhuận, Hồ Chí Minh"
"Cho thuê phòng trọ nguyên gác, có cửa sổ & balcon thoáng mát, sân phơi quần áo và trồng cây",4.0,14/02/2022,60.0,"270/2/2 Phan Đình Phùng, Phường 1, Quận Phú Nhuận, Hồ Chí Minh"
"Cho thuê phòng đầy đủ nội thất, DT 22m2, giá 5tr/tháng, đường Phan Đăng Lưu",5.0,14/02/2022,22.0,"Phố Phan Đăng Lưu, Phường 1, Quận Phú Nhuận, Hồ Chí Minh"
CHO THUÊ PHÒNG SẠCH ĐẸP QUẬN TRUNG TÂM,3.0,06/03/2021,25.0,"270 Đường Phan Đình Phùng, Phường 1, Quận Phú Nhuận, Hồ Chí Minh"
"Phòng 3TR-3TR400-4tr có GÁC, CỬA SỔ, KỆ BẾP, MÁY LẠNH, TOILET riêng ở PHÚ NHUẬN (free wifi,xe,rác...)",3.0,18/01/2022,16.0,"6/20 Đường Đoàn Thị Điểm, Phường 1, Quận Phú Nhuận, Hồ Chí Minh"
Chính chủ cho thuê phòng trọ dạng căn hộ mini- Phan Xích Long - 40m2,6.5,24/02/2021,40.0,"Hẻm 343 Phan Xích Long, Phường 1, Quận Phú Nhuận, Hồ Chí Minh"
Cho thuê căn hộ full nội thất giá rẻ siêu mềm tại Phú Nhuận,5.2,25/06/2022,28.0,"Đường Đoàn Thị Điểm, Phường 1, Quận Phú Nhuận, Hồ Chí Minh"
"Cho thuê phòng trọ 71/20 Cô Giang, P.1, Q.Phú Nhuận, TP.HCM.",3.0,28/06/2022,15.0,"Cô Giang, Phường 1, Quận Phú Nhuận, Hồ Chí Minh"
"Phòng cho thuê quận Phú Nhuận có máy lạnh, wifi tốc độ cao miễn phí, khu vực trung tâm, 4tr",4.0,31/07/2022,16.0,"20 Đường Cô Bắc, Phường 1, Quận Phú Nhuận, Hồ Chí Minh"
Căn Hộ Chung Cư Gác Lửng Siêu Rộng Phan Xích Long Quận Phú Nhuận,5.0,01/06/2021,25.0,"450 Phan Xích Long, Phường 3, Quận Phú Nhuận, Hồ Chí Minh"
Chính chủ cho thuê phòng và giường tầng tại 486/11/29 Phan Xích Long P3 Q Phú Nhuận,5.0,15/06/2021,25.0,"486/11/29 Phan Xích Long, Phường 3, Quận Phú Nhuận, Hồ Chí Minh"
Cho thuê phòng full nội thất giá rẻ tại Gò Vấp,3.9,24/06/2022,20.0,"1A Đường số 5, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
Khai trương phòng trọ có máy lạnh mới xây 100% gần Nguyễn Oanh Gv,3.5,27/06/2022,15.0,"181 Đường số 5, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
"Cho thuê phòng trọ mới xây, Chính chủ cho thuê tại Gò Vấp",3.5,24/06/2022,30.0,"33 Đường Nguyễn Oanh, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
Phòng trọ giá rẻ Lê Đức thọ phường 17 gò vấp,3.3,22/06/2022,23.0,"Đường 51 Lê Đức Thọ, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
Nữ Nhân Viên Văn Phòng thuê phòng.,1.9,21/10/2021,12.0,"124 Đường Nguyễn Đình Chiểu, Phường 3, Quận Phú Nhuận, Hồ Chí Minh"
"Phòng trọ giá rẻ trong nhà nguyên căn địa chỉ ngay hẻm 162, Phan Đăng Lưu, P3, Phú Nhuận",2.0,17/10/2021,20.0,"hẻm 163 Phan Đăng Lưu, Phường 3, Quận Phú Nhuận, Hồ Chí Minh"
khai trương dãy phòng trọ mới xây có gác nội thất cơ bản giá hấp dẫn gần Nguyễn Oanh,3.5,29/06/2022,22.0,"181 Đường số 5, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
"Phòng mới Lê đức thọ Phạm van chieu,gác đẹp,ở liền 3tr7, có cửa sổ nt sẵn",4.0,29/06/2022,35.0,"Lê Đức Thọ, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
"Cho thuê phòng tầng trệt tại Đường Nguyễn Kiệm, Phường 3, Quận Phú Nhuận",4.5,17/11/2021,32.0,"Đường Nguyễn Kiệm, Phường 3, Quận Phú Nhuận, Hồ Chí Minh"
Phòng trọ siêu đẹp - giá ƯU ĐÃI mùa dịch quận Phú Nhuận,4.5,13/12/2021,25.0,"630 Đường Huỳnh Văn Bánh, Phường 3, Quận Phú Nhuận, Hồ Chí Minh"
PHÒNG LỚN DÀNH CHO GIA ĐÌNH TRẺ,6.5,27/11/2021,40.0,"178 Phan Đăng Lưu, Phường 3, Quận Phú Nhuận, Hồ Chí Minh"
Cho thuê phòng trọ Nguyễn Đình Chiểu - 28m2 - Full nội thất - chỉ 4.8tr/tháng,4.8,12/04/2022,28.0,"Đường Nguyễn Đình Chiểu, Phường 3, Quận Phú Nhuận, Hồ Chí Minh"
"Cho nữ sinh viên thuê nhà giá rẻ tại 178/4L Phan Đăng Lưu, Phường 3, Quận Phú Nhuận",3.0,28/02/2022,10.0,"178/4L Phố Phan Đăng Lưu, Phường 3, Quận Phú Nhuận, Hồ Chí Minh"
Cho thuê phòng trọ gần ngã tư Phú Nhuận,2.7,22/11/2021,18.0,"208/4 Phan Đăng Lưu, Phường 3, Quận Phú Nhuận, Hồ Chí Minh"
"Phòng trọ mới đẹp sạch sẽ tại 332 Đường Nguyễn Oanh, Phường 17, Quận Gò Vấp",3.1,09/02/2022,25.0,"332 Đường Nguyễn Oanh, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
"Phòng trọ 1,8 triệu Nguyễn Oanh Gò Vấp, gần chợ An Nhơn, mới 100%, giờ tự do, lối đi riêng - A Hải: 0932681479",1.8,12/02/2022,18.0,"479 Đường Nguyễn Oanh, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
"Phòng trọ sinh viên - NV Văn phòng (Nữ) tại Đường Lê Đức Thọ, Phường 17, Quận Gò Vấp",2.5,18/03/2022,16.0,"433/20/9 Đường Lê Đức Thọ, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
"Cho thuê phòng trọ mới xây tại Lê Thị Hồng, Phường 17, Quận Gò Vấp",3.5,04/03/2022,21.0,"Lê Thị Hồng, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
"cần cho thuê phòng trọ gần Trường Trung cấp Bách Khoa Sài Gòn, Trường Nội Vụ, Trường Cao đẳng Nova",2.5,07/03/2022,12.0,"13/3A Đường số 5, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
"Phòng Trọ-Chung Cư mini CÓ GÁC, BAN CÔNG RIÊNG - 100/26 Nguyễn Văn Lượng - Gò Vấp- CHỦ NHÀ THOẢI MÁI",2.5,04/03/2022,28.0,"100/26 Đường Nguyễn Văn Lượng, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
Phòng Trọ Mới Xây Đường Nguyễn Oanh quận Gò Vấp,4.3,01/04/2022,30.0,"411 Đường Lê Đức Thọ, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
"PHÒNG CAO CẤP TRONG TOÀ NHÀ AN NINH SANG TRỌNG, BÃI XE RỘNG, BẢO VỆ 24/24",2.5,23/04/2022,30.0,"39/99 Lê Thị Hồng, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
Phòng Trọ Gác Lửng Có Máy Lạnh + Tủ Đồ Ngay Lê Đức Thọ,3.3,19/05/2022,25.0,"Đường Lê Đức Thọ, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
"Phòng trọ Gò Vấp, F17, hẻm 77 Lê Hoàng Thái",2.3,18/05/2022,20.0,"77/50 Đường Lê Hoàng Phái, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
"Nguyễn Oanh - Gò Vấp - Phòng rộng trên 30m2, full nội thất, cửa sổ lớn",4.5,18/05/2022,30.0,"37 Đường An Nhơn, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
KHAI TRƯƠNG !!! CĂN HỘ ĐẦY ĐỦ NỘI THẤT GIÁ TỪ 2tr9/THÁNG.,2.9,28/05/2022,16.0,"162/15 Đường Nguyễn Văn Lượng, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
"Phòng BAN CÔNG 27m2, Full Nội Thất, Bếp, Giờ Tự Do 4tr5",4.5,25/05/2022,27.0,"214/9 Đường Nguyễn Oanh, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
"CHDV Full nội thất giá tối tại Nguyễn Oanh, Phường 17, Quận Gò Vấp",3.6,22/05/2022,25.0,"Nguyễn Oanh, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
Phòng trọ ký túc xá Gò Vấp 1tr/tháng,1.0,14/06/2022,24.0,"Đường Lê Thị Hồng, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
"Phòng trọ sinh viên, sạch đẹp, rất an ninh - Văn phòng (Nữ).",3.0,30/05/2022,18.0,"433/20/9 Đường Lê Đức Thọ, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
"Phòng lầu 1 cho NỮ văn phòng thuê tại Đường Nguyễn Đình Chiểu, Phường 3, Quận Phú Nhuận",1.8,06/08/2022,13.0,"124/14A Đường Nguyễn Đình Chiểu, Phường 3, Quận Phú Nhuận, Hồ Chí Minh"
Phòng trọ mới xây 100% giá rẻ tại Gò Vấp,3.5,20/06/2022,30.0,"35 Đường Nguyễn Oanh, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
"CHO THUÊ PHÒNG TOILET RIÊNG GIÁ CHỈ 2,5tr NGAY NGÃ TƯ PHÚ NHUẬN",2.5,29/07/2022,14.0,"208/4 Phan Đăng Lưu, Phường 3, Quận Phú Nhuận, Hồ Chí Minh"
Phòng trọ mới xây thoáng mát tại Gò Vấp,3.0,21/06/2022,30.0,"42 Đường Nguyễn Oanh, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
"Cho thuê căn hộ mini đẹp cao cấp, Full nội thất tại Nguyễn Oanh_Gò Vấp",4.4,22/06/2022,35.0,"Nguyễn Oanh, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
"Phòng mới xây thiết kế sang trọng nội thất xịn, có mặt bằng trệt ngay Nguyễn Oanh",5.5,21/06/2022,30.0,"Đường Lê Thị Hồng, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
"Cho thuê căn hộ 1 phòng ngủ Đường PĐL, Quận Phú Nhuận. Giá 5.5tr, full nội thất, giờ giấc tự do",5.0,03/05/2022,40.0,"196 Phan Đăng Lưu, p3, Quận Phú Nhuận, TP.HCM"
"Phòng Cao cấp full nội thất tại Phan Đình Phùng, Phường 3, Quận Phú Nhuận",7.5,05/06/2022,35.0,"Phan Đình Phùng, Phường 3, Quận Phú Nhuận, Hồ Chí Minh"
"Phòng ban công thoáng mát tại 102/10 Đường Thích Quảng Đức, Phường 4, Quận Phú Nhuận",4.0,06/12/2021,20.0,"102/10 Đường Thích Quảng Đức, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"Chính chủ cho thuê phòng trong nhà nguyên căn tại 156 Đường Phùng Văn Cung, Phường 4, Quận Phú Nhuận",4.5,27/11/2021,28.0,"156 Đường Phùng Văn Cung, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
PHÒNG 35m2 RỘNG THOÁNG SẠCH SẼ NHÀ MẶT TIỀN PHÚ NHUẬN,6.0,28/11/2021,35.0,"640 Nguyễn Kiệm, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"Phòng MẶT TIỀN Đường Nguyễn Kiệm, Phường 4, Quận Phú Nhuận, sạch sẽ, tiện nghi, như hình 100%",4.8,28/11/2021,30.0,"640 Đường Nguyễn Kiệm, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"Phòng 25m2, Full Nội Thất,Free nước, nét, giữ xe..3,8tr",3.8,30/06/2022,25.0,"214/9 Đường Nguyễn Oanh, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
"Phòng MẶT TIỀN view thoáng mát, sạch sẽ, tiện nghi, an ninh 24/7. ️️LH: 0938.753.359 ( Tài Nhân )",5.0,28/11/2021,28.0,"638 Nguyễn Kiệm, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"Phòng mặt tiền Phú Nhuận, rộng rãi, sạch sẽ, thoáng, khu trung tâm tiện đi lại. 0938753359",5.8,28/11/2021,30.0,"640 Đường Nguyễn Kiệm, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"Cho thuê phòng trọ mới xây có máy lanh và ban công,Tại Gò Vấp",3.5,04/07/2022,25.0,"Đường số 5, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
"Cho thuê phòng trọ 15m2, đối diện lottemart gò vấp, toilet riêng",1.6,02/07/2022,15.0,"282 Đường Nguyễn Văn Lượng, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
"Nhà nguyên căn cần share lại 1 phòng đẹp, giá rẻ tại 537 Đường Nguyễn Oanh, Phường 17, Gò Vấp",3.0,06/07/2022,25.0,"537 Đường Nguyễn Oanh, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
"Khai Trương 40 Phòng trọ mới xây Ngay Nguyễn Oanh Giao Lê Đức Thọ Gần IUH, ĐH Mở,Văn Lang ....",3.4,07/07/2022,23.0,"Đường số 5, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
Khai trương phòng mới Nguyễn Oanh Gò Vấp giá rẻ có máy lạnh,3.5,09/07/2022,17.0,"Đường số 5, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
"Phòng mới 100%- có máy lạnh, sang, tiện nghi ngay đường Nguyễn Oanh",3.5,01/07/2022,25.0,"181 Đường số 5, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
PHÒNG TRỌ GÒ VẤP VỪA TRỐNG GIÁ RẺ,3.0,11/07/2022,25.0,"286 Đường Nguyễn Văn Lượng, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
Phòng SANG- XỊN mới tinh( có máy lạnh) gần đường Nguyễn Oanh,3.5,12/07/2022,25.0,"Đường số 5, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
"Nhà cho thuê trên đường Lê Hoàng Phái, Nhơn, gần ngã tư Nguyễn Oanh, Nguyễn Văn Lượng, P.17",10.5,03/08/2022,62.0,"77/10 Đường Lê Hoàng Phái, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
Phòng mới xây full nội thất ngay Lê Đức Thọ - Nguyễn Oanh ngay trung tâm Gò Vấp,5.8,29/07/2022,25.0,"423 Lê Đức Thọ, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
Cho thuê căn studio full nội thất ngay trung tâm gò vấp giá hấp dẫn,3.2,05/08/2022,21.0,"Phường 17, Quận Gò Vấp, Hồ Chí Minh"
"[Giảm 20% Giá Phòng] Phòng Tiện Nghi Giá Tốt, Nguyễn Kiệm, Gần Coopmart",3.2,28/12/2021,20.0,"147 Nguyễn Kiệm, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
Cho thuê CHCC ngay NGuyễn Văn Lượng- full nội thất,5.5,1 ngày trước,20.0,"Đường Lê Đức Thọ, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
Cho thuê phòng trọ giờ tự do Bao điện nước sinh hoạt,2.0,31/07/2022,15.0,"339 Đường Nguyễn Oanh, Phường 17, Quận Gò Vấp, Hồ Chí Minh"
"Phòng thoáng có gác ngay trung tâm tại Đường Thích Quảng Đức, Phường 4, Quận Phú Nhuận",4.0,08/12/2021,20.0,"120/29/32a Đường Thích Quảng Đức, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"[Giảm 20% Giá Phòng] Phòng Sang Trọng Giá Tốt, Thích Quảng Đức",3.4,28/12/2021,20.0,"75 Đường Thích Quảng Đức, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"Cho thuê phòng trọ dịch vụ mặt tiền trung tâm quận Phú Nhuận, đủ tiện nghi nội thất",4.7,19/05/2021,18.0,"640 Nguyễn Kiệm, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"CĂN HỘ MINI NGUYỄN KIỆM MỚI XÂY, NỘI THẤT ĐẦY ĐỦ CAO CẤP, RA VÀO BẰNG THẺ AN NINH NGHIÊM NGẶT",5.2,19/01/2021,20.0,"744 Đường Nguyễn Kiệm, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"Phòng tầng trệt, máy lạnh, máy nước nóng, wc riêng, 25m2, giá 4tr/tháng tại 31/7 Đường Nguyễn Đình Chiểu, Phú Nhuận",4.0,23/05/2021,25.0,"31/7 Đường Nguyễn Đình Chiểu, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
Còn 1 phòng trống có ban công giá sinh viên,3.2,17/02/2021,18.0,"120/9a Thích Quảng Đức, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"Căn hộ mini Nguyễn Kiệm,Phú Nhuận full nội thất 4tr3",4.3,09/01/2021,20.0,"744 Đường Nguyễn Kiệm, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
CHO THUÊ KÍ TÚC XÁ CAO CẤP - PHÚ NHUẬN,1.7000000000000002,05/04/2021,20.0,"778K/29 Đường Nguyễn Kiệm, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"Gần sân bay. Căn hộ Mini Ngay công viên Gia Định, Siêu thị Co.op Mart. Full nội thất, có bếp và dụng cụ bếp nấu ăn.",4.9,02/01/2021,25.0,"744/2 Đường Nguyễn Kiệm, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
Phòng trọ giá rẻ trung tâm quận Phú Nhuận,3.5,22/04/2021,18.0,"120/9 Đường Thích Quảng Đức, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"Phòng Cao Cấp full tiện nghi sang choảnh, đối diện Co.opMart Nguyễn Kiệm, CV Gia Định chỉ từ 4tr9",4.9,24/05/2021,30.0,"Đường Nguyễn Kiệm, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
phòng trọ quận phú nhuận giá rẻ,3.5,12/10/2021,20.0,"120/9a Thích Quảng Đức, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"Phòng trọ 20m2 tại 13/22D Đường Lê Tự Tài, Phường 4, Quận Phú Nhuận,",2.6,17/11/2021,20.0,"13/22D Đường Lê Tự Tài, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"Chính chủ cho thuê phòng trong nhà nguyên căn. Đ/c 156 Đường Phùng Văn Cung, Phường 4, Quận Phú Nhuận",3.3,10/11/2021,18.0,"156 Đường Phùng Văn Cung, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
Phòng ký túc xá quận Phú Nhuận hỗ trợ 30% giá mùa dịch,0.49,22/07/2021,20.0,"120/9 Thích Quảng Đức, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
Phòng trọ phú nhuận full nội thất gần sân bay. Co.op Nguyễn Kiệm. Công Viên gia định,4.5,27/10/2021,18.0,"744/2 Đường Nguyễn Kiệm, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"Phòng cho thuê ở 493/4 Đường Nguyễn Kiệm, Phường 4, Quận Phú Nhuận gần công viên gia định",5.0,08/10/2021,25.0,"493/4 Đường Nguyễn Kiệm, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"Phòng trọ 24m2 Thích Quảng Đức sạch sẽ, WC riêng,có sân thượng",3.2,12/11/2021,24.0,"120/9A Thích Quảng Đức, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"Phòng trọ giá rẻ, free tiền phòng tháng đầu tiên tại 120/9a Thích Quảng Đức, Phường 4, Quận Phú Nhuận",3.3,05/02/2022,22.0,"120/9a Thích Quảng Đức, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"Phòng Cho Thuê - Có Gác Quận Phú Nhuận, Gò Vấp",2.5,09/02/2022,30.0,"33 Đường Nguyễn Đình Chiểu, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"Cho Thuê Phòng Có Gác ( lối đi riêng ) 2tr5 tại 33 Nguyễn Đình Chiểu, Phường 4, Quận Phú Nhuận",2.5,09/01/2022,16.0,"33 Nguyễn Đình Chiểu, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"Phòng MẶT TỀN 638 Đường Nguyễn Kiệm, Phường 4, Quận Phú Nhuận nội thất đẹp, an ninh tốt giá chỉ 4tr5",4.5,20/11/2021,28.0,"638 Đường Nguyễn Kiệm, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"ÉT Ô ÉT, Phòng mới siêu đẹp tại Thích Quảng Đức, Phú Nhuận",6.4,22/03/2022,25.0,"Đường Thích Quảng Đức, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
Cho thuê căn hộ giá rẻ đường Thích Quảng Đức ngay ngã tư Phú Nhuận,4.8,24/11/2021,21.0,"120 Đường Thích Quảng Đức, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"Phòng ngay Phú Nhuận, Công Viên Gia Định giá từ 4tr nội thất sạch sẽ",4.8,24/11/2021,35.0,"640 Nguyễn Kiệm, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"Phòng đầy MẶT TIỀN tại 638 Nguyễn Kiệm, Phường 4, Quận Phú Nhuận an ninh 24/24 tự do",4.5,20/11/2021,20.0,"638 Nguyễn Kiệm, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"Phòng ở Thích Quảng Đức - Phú nhuận, full mới, cửa sổ thoáng",6.8,04/04/2022,28.0,"166 Đường Thích Quảng Đức, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"Nhượng phòng trọ nhân viên văn phòng, sinh viên tại Phú Nhuận",3.8,21/06/2022,18.0,"120/29/32 Thích Quảng Đức, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
Chào đón tân sinh viên quận Phú Nhuận - ktx 700k/tháng,0.7000000000000001,17/07/2022,25.0,"120/9a Đường Thích Quảng Đức, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"Phòng Phú nhuận, đầy đủ nội thất, vị trí trung tâm, đẹp như hình",6.5,08/04/2022,28.0,"Đường Thích Quảng Đức, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"Phòng cho thuê 20m2 thích quảng đức, phường 4, quận phú nhuận",5.5,07/05/2022,20.0,"Đường Thích Quảng Đức, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"Siêu Phẩm Studio Cửa Sổ,Full Nội Thất_Gần Công Viên Gia Định_Phú Nhuận",5.5,19/05/2022,26.0,"157 Đường Thích Quảng Đức, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"Phòng MINI giá rẻ, thoáng mát, an ninh. Trung tâm Phú Nhuận",2.3,01/05/2022,20.0,"120/29/10D Thích Quảng Đức, Phường 4, Quận Phú Nhuận, Hồ Chí Minh"
"Phòng trọ đầy đủ tiện nghi giá tốt tại 74/5 Phố Phan Đăng Lưu, Phường 5, Quận Phú Nhuận",4.0,25/03/2022,18.0,"74/5 Phố Phan Đăng Lưu, Phường 5, Quận Phú Nhuận, Hồ Chí Minh"
Phòng đẹp giá tốt khu vực Phú Nhuận,1.8,05/03/2022,11.0,"100/52/1 Đường Thích Quảng Đức, Phường 5, Quận Phú Nhuận, Hồ Chí Minh"
"Phòng 35m2-4,3tr mới xây ngay thích quảng đức Q.phú nhuận",4.3,18/04/2022,35.0,"Đường Thích Quảng Đức, Phường 5, Quận Phú Nhuận, Hồ Chí Minh"
01 phòng duy nhất!!! Ban công + Cửa sổ Full NT - Nguyễn Thượng Hiền Phú Nhuân,4.5,15/03/2022,25.0,"250 Đường Nguyễn Thượng Hiền, Phường 5, Quận Phú Nhuận, Hồ Chí Minh"
"Phòng cho thuê giá 3,7 triệu full nội thất tại phú nhuận",3.7,29/03/2022,15.0,"74/5 Phố Phan Đăng Lưu, Phường 5, Quận Phú Nhuận, Hồ Chí Minh"
Cho nữ thuê phòng trọ quận ( Phú Nhuận ),3.8,10/03/2022,25.0,"182/12b Đường Nguyễn Thượng Hiền, Phường 5, Quận Phú Nhuận, Hồ Chí Minh"
"Cho thuê phòng khu vực quận Phú Nhuận. Diện tích: 25m2 và gác lửng 10m2, Giá :3.800.000/ tháng",3.8,01/03/2022,25.0,"182/12 Đường Nguyễn Thượng Hiền, Phường 5, Quận Phú Nhuận, Hồ Chí Minh"
"Phòng rộng đẹp như căn hộ MT 68A Phan Đăng Lưu, P. 5, Q. Phú Nhuận, DT: 35m2 (Có Thang Máy)",4.5,22/04/2022,35.0,"68A Phan Đăng Lưu, Phường 5, Quận Phú Nhuận, Hồ Chí Minh"
"Cho thuê phòng trọ sang trọng, Phú Nhuận, full nội thất mới 100%",5.5,23/04/2022,40.0,"Đường Nguyễn Văn Đậu, Phường 5, Quận Phú Nhuận, Hồ Chí Minh"
"[video] CHDV 30m2 ban công, cửa sổ lớn, Full nội thất, đường Hoàng Hoa Thám, Phú Nhuận - Bình Thạnh",6.0,22/04/2022,30.0,"235B Đường Hoàng Hoa Thám, Phường 5, Quận Phú Nhuận, Hồ Chí Minh"
"PHÒNG MỚI THOÁNG DEP, CÓ BẾP, FULL NỘI THẤT GIỜ TỰ DO GẦN NGÃ TƯ PHÚ NHUẬN",3.0,22/05/2022,20.0,"Đường Thích Quảng Đức, Phường 5, Quận Phú Nhuận, Hồ Chí Minh"
"GIẢM GIÁ CUỐI NĂM, Phòng gác lững ngay KHU ẨM THỰC Phan Xích Long PN",4.2,07/01/2022,28.0,"Hoa Lan, Phường 2, Quận Phú Nhuận, Hồ Chí Minh"
"Cho bạn Nữ thuê phòng tại 304/18 Đường Nguyễn Thượng Hiền, Phường 5, Quận Phú Nhuận",2.0,01/05/2022,16.0,"304/18 Đường Nguyễn Thượng Hiền, Phường 5, Quận Phú Nhuận, Hồ Chí Minh"
Phòng trọ giá rẻ ngay ngã tư Phú Nhuận. Giá phòng : 5.000.0000 như hình,5.0,22/05/2022,28.0,"Đường Thích Quảng Đức, Phường 5, Quận Phú Nhuận, Hồ Chí Minh"
Duplex Siêu Xinh_ĐẦY ĐỦ NỘI THẤT ngay Phan Đăng Lưu (mới Keng chưa ai ở),4.5,21/12/2021,25.0,"Phố Phan Đăng Lưu, Phường 2, Quận Phú Nhuận, Hồ Chí Minh"
